3a,3a,3a,3a,3a,3a,3a,3a,3a,3a,3a,3a,3a,3a,3a,3b,3b,3b,3b,3b,3b,3b,3b,3b,3b,3b,3b,3b,3b,3b
21.248,13.884602015092712,11.601324958361392,6.516332952752309,2.676280313308148,1.1648468303992559,1.509218772230008,2.5391486065483626,3.068151623465234,3.853531528725808,4.366693790822844,5.109844546445776,6.8772320716921636,10.90028798254174,11.646709935243797,21.248,13.39413431094753,10.873841910473072,5.680907591533858,1.8272414456775872,0.6940520166090947,1.58795931204702,2.3897553307900385,3.189153430589009,3.8730243358805607,4.454588561240122,5.079822866905495,7.111203641393021,10.281431842769226,11.579888961568933
21.375999999999998,14.0470698175831,11.422405680367314,6.514425662190317,2.6818689455218125,1.2899215801781962,1.403637406407504,2.4430283101787107,3.063546089608761,3.6082748545939896,4.158382622441351,5.0544456569330185,6.70879430533196,10.560436882230766,11.461563493508828,21.375999999999998,13.329614352437293,10.779650534768386,5.652673614926103,1.8541457249185964,0.6738582775059359,1.4476548952920356,2.2229887185170933,2.9920995958713275,3.6394023413917433,4.252247620683603,4.874627264644526,6.896020065191205,10.079071893746212,11.375351054159315
21.504,14.028444752870467,11.33926422581217,6.3865383969681515,2.5347269895365168,1.3200954553542823,1.3247113260561538,2.150583987876077,2.8573228728117583,3.4013082945953195,3.9358714551652962,4.66244743748513,6.576681824751804,10.07192658201972,11.344395180278802,21.504,13.258320633835796,10.704433563815948,5.7201781018906965,1.8946470301655376,0.6636308355254326,1.3123361547278491,2.0326141946559546,2.795983288127639,3.4495947086711616,4.038703170200452,4.620146579321461,6.6568216371632145,9.856552139250194,11.229923025314353
21.631999999999998,13.872900664272207,11.256790751335409,6.3106728482478776,2.4715362964722685,1.1536412678049195,1.2774760365664042,1.8593411536795,2.4881370224068204,3.0863101388141447,3.700428086952362,4.353065909004742,6.292210238603668,9.851589616891037,11.046581755661736,21.631999999999998,13.1425800839689,10.634942450293485,5.6598479304106775,1.8266705119650049,0.5785057576877327,1.1727959308369995,1.8512370845874992,2.583320525002475,3.2318672118759117,3.839906640746901,4.4348116759679685,6.440688763113164,9.725732772299986,10.917611801493152
21.76,13.691435409825967,11.141310488527823,6.2652304591873875,2.443384216454417,0.9969623144720748,1.1267478084624682,1.7217546796212992,2.340602970007293,2.8334140234599103,3.5641482003987583,4.1178424911777896,6.041851333748838,9.6280482127816,10.823040568314893,21.76,12.913672567026481,10.488425657537126,5.488788335876849,1.7037227601717144,0.4766910158595411,1.0506092918262897,1.7463033897005134,2.4649313249983233,3.102550749213834,3.7140941364570383,4.301065137639043,6.296279125601042,9.54326789731559,10.791161162994307
21.888,13.603764065778543,11.138926149794884,6.211052442831786,2.46361107153178,0.8886724059713709,0.9607894476376694,1.5362650759577945,2.2082909335827723,2.7063852277721354,3.3363064056209386,3.9573674045346094,5.959415953699657,9.345761369175133,10.585795338542862,21.888,12.799729214391828,10.398781943827606,5.36782560014341,1.6864473026229725,0.4130759543005264,0.9050348487111688,1.575750514175068,2.248292201654233,2.892735853170177,3.4982481899096203,4.072088131149672,6.0470299710068245,9.245273528114275,10.56013249307281
22.016,13.471470570933896,11.022473080338152,6.156406976466278,2.522872696787513,0.8646589494545784,0.9036833480349714,1.4501004617892903,2.0417985062337967,2.5572880983890283,3.112430600935561,3.744640575721668,5.6564906985322025,9.254627478041083,10.474234149590355,22.016,12.73265885079818,10.27012459635094,5.3902629434598515,1.739748877891225,0.3632388027918607,0.761802617430316,1.4268229852929384,2.0543884793380256,2.651295206842468,3.284912651668197,3.8435825441411104,5.837472003624451,9.081311141615476,10.329547669136245
22.144,13.291741192271635,10.889005875911211,6.043358489745718,2.4166431694740864,0.8226781444714969,0.8714493973522668,1.221676367274441,1.9272048838190456,2.519817421553592,3.0272868566186686,3.4404282513601454,5.4504015353988144,9.191027338130127,10.486069295589383,22.144,12.589412901784904,10.17736253748112,5.352911439815116,1.6866953805045384,0.3043767089444774,0.7068988090093058,1.3343718070807409,1.9980888218485129,2.594407411385009,3.222540616699605,3.755971057192269,5.768726943044076,8.993303165024606,10.279821604965287
22.272,13.163328482088653,10.890341188690929,6.030893724557179,2.355254610398587,0.8431250845794548,0.7285888495441571,1.018161897548687,1.7675594847678824,2.434158513385058,2.948609197765451,3.3443355110154167,5.362921070555808,8.957119093453917,10.355998014804051,22.272,12.52905157997364,10.131058341796939,5.318977801885404,1.7001366984264497,0.3014584348071502,0.6636827505163606,1.2448167886108157,1.9279787249046,2.539657041758895,3.1498757597232805,3.6586489762761913,5.700662804263599,8.852906113212578,10.187840843553996
22.4,13.182240240127896,10.860567433093534,6.041136594020977,2.428916209745775,0.9569745385037131,0.691357376797478,1.042080114550357,1.7065627938662902,2.3920639666642445,2.907467719520576,3.3055599776420648,5.369520800114912,8.970175188547527,10.241719127139538,22.4,12.50343775075596,10.114597755632039,5.266946092230611,1.7639575228398443,0.33688608418050103,0.6658334867650108,1.2454656251168057,1.918461990060765,2.5260187361419906,3.1102366120014526,3.609661080835746,5.632544917777115,8.815000232135569,10.070902401206556
22.528000000000002,13.346691735306726,10.849057056266258,6.076336690019578,2.3213039972619827,0.8735946810449796,0.6371314980083678,0.9963235209856524,1.7431454574130545,2.2208222436635854,2.8589447548374984,3.299580303681128,5.277424590791684,8.87595194351371,10.184088505925825,22.528000000000002,12.62419851333513,10.234133451440233,5.368834237572967,1.7843429135169486,0.3630297736786375,0.64107962361034,1.2142523332235085,1.8936228757435123,2.475253805702878,3.0525386287645238,3.613951649205367,5.5879098182143725,8.81161217412697,10.087012522254843
22.656,13.364220310757224,10.785799280293537,5.946169118242892,2.2616419610811613,0.7300384480836222,0.6275564142373224,0.9020810692933424,1.673412731801661,2.0739658323013797,2.722540592276938,3.2183934515463664,5.155821133545869,8.765078249321203,10.148773623991088,22.656,12.575875972289856,10.187563670162984,5.330107566428376,1.8091352515136,0.3308353745073677,0.5510368419296346,1.0882905474298787,1.7480522449750229,2.3393310709934694,2.9293134401919625,3.5145148666147215,5.450207129548332,8.781758493149782,10.030317819580343
22.784000000000002,13.321524355954836,10.825062227023333,5.935316350779443,2.363503816385517,0.7629304225454302,0.4537203845031943,0.7725818020457402,1.6956240009772916,2.099371712136584,2.6094635030474307,3.102427170659793,5.123730226151362,8.850079363817695,10.165605766087687,22.784000000000002,12.387923229251435,10.108473686082176,5.221860949002619,1.7996772306850606,0.2645280178366958,0.4604725742437032,0.9841869054796688,1.6294451984372185,2.2354203419333314,2.7951607363849478,3.3842857239110264,5.295733447861863,8.724401411852451,9.863062426001331
22.912,13.267527383024962,10.886431079071622,6.111469606252271,2.437051091767519,0.7839495160877901,0.5271149463213798,0.8076957287114597,1.6156964441345882,2.1361737352965875,2.6281271170485203,3.0798915014294828,5.228309941828087,8.868885833672051,10.18592861053576,22.912,12.309940192518114,10.087374946036542,5.256026964962809,1.6759231326531645,0.2350151916501923,0.465470700379387,0.9967198943611152,1.6408503845382922,2.2491134445716376,2.788621683148328,3.3883116457001714,5.281358611693031,8.688533800259814,9.874151634975938
23.04,13.324538079079185,10.949669235761146,6.1119656604428805,2.555039706373744,0.8185011871746777,0.6212903894638571,0.9552576282467292,1.5985204766718009,2.095738319955407,2.74084140526076,3.1054691401879486,5.108289992535966,8.873739393107025,10.190525147292762,23.04,12.442718377886472,10.113181546404133,5.331733683110924,1.7649095308889566,0.31132478312103296,0.5529937561418499,1.0880682871668892,1.7326573471693698,2.3118454439660905,2.964104046235384,3.4970879215324047,5.425253040848528,8.755797546238833,10.064257058190648
23.168000000000003,13.367100533366356,10.80843059573759,5.974855845268898,2.5226436332267825,0.8302788970306808,0.4744251550028688,0.7870490943578718,1.5235332439893825,2.0044809431014485,2.539768518688179,2.9032049423542987,4.880743815512359,8.674507319945935,10.104961827710095,23.168000000000003,12.416021848235161,10.093816698257774,5.3780419893950615,1.8567921928463305,0.3396402167286802,0.44186340610315894,0.9649116536260752,1.5745585230448478,2.124397521635317,2.7719676002372267,3.2296173940104267,5.231794041895795,8.555266481784997,9.911304887830278
23.296,13.25387040761276,10.815983098282537,5.872249899006076,2.396425428516701,0.81106259222012,0.3502952176697211,0.7665445612017223,1.457396104252065,1.9026000423066185,2.369843376093777,2.9093363263402345,4.974012698518886,8.600378902113299,10.099211578537664,23.296,12.409301879803508,10.041845974493542,5.318111283064294,1.8752727044435955,0.3081137108968848,0.35249007920648884,0.8399004728103929,1.4589855259005438,1.9619502113386067,2.5603110976447336,3.0983231100703996,5.114978785526303,8.41251029218421,9.806957664083024
23.424,13.383455952637284,10.970020963302117,6.049538320909849,2.3450792960613915,0.8142665519671373,0.36982570354399946,0.6739716816289183,1.3648233027672425,1.9074441460460143,2.3515798873512024,2.9595664252369036,4.961519381730259,8.607712596395556,10.069103734349124,23.424,12.488696583265819,10.121163793188048,5.3499680099689195,1.8886034322364658,0.32071614781082736,0.3557362257368157,0.824430522591907,1.4256917463982837,1.9657318464170603,2.544176015116593,3.102128982740551,5.099819111532511,8.388908100359023,9.787435772424528
23.552,13.3902363170984,10.793991475550143,6.036282269221048,2.452071561734021,0.7397373271445093,0.2878672794438785,0.5104543920843427,1.1679084051535402,1.7943957119834255,2.2569376353226107,2.8527554578646535,4.798794607269119,8.553591308047631,9.94633710139124,23.552,12.438609281142654,10.076988111756348,5.323565880646627,1.8491538128562612,0.2641511672019363,0.28440489612806,0.7599394479957865,1.3502136925153696,1.8845086711842371,2.4540555328005285,3.0206360312434417,4.96968033689382,8.320039240357692,9.683595322005859
23.68,13.13211498333106,10.66872624909037,5.979538855802301,2.4612273061165726,0.7881263129405759,0.3474526761406698,0.4726320752502719,1.0407838256429711,1.6668799026362264,2.201061640149716,2.6813609705703447,4.75968390644434,8.50023368813293,9.789639141497377,23.68,12.353003221821265,10.001083967274011,5.298912795853552,1.7734868059253859,0.23018050686116134,0.2384111697719247,0.6896174973882578,1.3087441329687477,1.801959459774175,2.4214506481710707,2.9580674541733747,4.9623894138982125,8.30113271608204,9.58960904183736
23.808000000000003,12.993622534050784,10.919475787538072,6.031819169168995,2.357781647245687,0.7720761886330912,0.2899842372578222,0.5536559738772624,1.0932639076019872,1.6705708031633295,2.2325712216139184,2.6433760523978638,4.742956774678807,8.387423284445836,9.844427412804981,23.808000000000003,12.300573191030962,10.038062065747603,5.2565721976077935,1.7481042842301866,0.2264932201320746,0.2601815752423608,0.720820245148325,1.318684521408187,1.8452200566746717,2.4172750037638284,2.965583821693294,4.917325383383421,8.199301111959926,9.598497172393488
23.936,13.220654418437134,11.0247422961966,6.140814307119122,2.4359733927788643,0.6913952006386594,0.21141076464038647,0.6809715179415317,1.191301914817381,1.753359578386374,2.454004610174394,2.9246810601117925,4.9304204105566525,8.655644232722848,10.119934377159453,23.936,12.250877883614821,9.95997469435894,5.215001061498223,1.7333387063964008,0.2606938726127264,0.413662378458482,0.9401757886179324,1.5306996699553164,2.1614048031665467,2.756654624126797,3.3130286316474225,5.185492392593531,8.505412911548476,9.894839046014233
24.064,13.064213111838072,10.90812712357934,6.145830282418058,2.500099081943075,0.7766538766159794,0.14005738424861908,0.754643048025472,1.1699868998290432,1.7389017366830328,2.319794106827937,2.863760348254832,5.0237567743202725,8.640423455840256,10.088148584905694,24.064,12.192129772930901,9.97038313452281,5.276609415607578,1.798422678461208,0.2831577741995449,0.34847267844575625,0.8380487200038056,1.4156383746473236,2.0313915843906774,2.6169166097535075,3.174708282519496,5.118884512799191,8.399927106989399,9.773787625590566
24.191999999999997,13.10387651372425,10.849057056266258,6.06039120421509,2.5535710936886318,0.7856756773378937,0.2429775637522281,0.5401047086952981,1.0965355011013076,1.5376093398701849,2.0226102630969924,2.6451399351841043,4.670915966528929,8.311253162747267,9.766331575033895,24.191999999999997,12.286386996336551,10.017508475035706,5.42747878018652,1.972346099801341,0.3014304824611116,0.19481136958956366,0.5758357408140561,1.1283178130102085,1.6553452047215325,2.2234846160326316,2.719286696049265,4.754375545761457,8.107454485077332,9.488961053730703
24.32,13.149147864864672,10.645923890331511,6.034250585119584,2.4052748977820086,0.7163247164167958,0.26496002841293576,0.408335216547664,0.8947662167398794,1.5178591307820266,2.0078573416040237,2.70588924780272,4.5286948619715295,8.290834925165399,9.619503384441384,24.32,12.397158680046983,9.911901291431723,5.432629068906305,1.9815430959128504,0.28547817816958315,0.16757781430803034,0.5678973453365483,1.1326795074601843,1.6731651975036266,2.22008268646084,2.766377270148403,4.749247171524342,8.157856177238923,9.476573979253262
24.448,13.128891418331854,10.693960903661509,5.970364345875908,2.4504887463908918,0.7405860499714862,0.2677732850964296,0.3788951849348858,0.8238891620455304,1.5125279275514902,1.8716153735917864,2.5710204410812496,4.533816011907134,8.3052927328306,9.558000697762118,24.448,12.377597441424772,9.96713473779668,5.4428893370377995,2.0309676096041644,0.3277379438486561,0.11280101192837318,0.4786465482240152,1.0217052976015837,1.5328168339776145,2.0532954138322235,2.6516917764594106,4.619707188697162,8.018170182011938,9.352301496756104
24.576,13.192062659969206,10.799379939678683,6.023302959355732,2.67717724806813,0.8173947725491082,0.29781427611849376,0.4792601284347361,0.9544854663022736,1.4243032291811877,1.8857767749623544,2.534695371144931,4.55092472916059,8.264866192521492,9.640073993746741,24.576,12.434050022850393,10.076755453480981,5.51406444612966,2.1154788030972904,0.35956734346402314,0.11976871390628654,0.4981951468534142,1.0232393987077713,1.5323904080079904,2.111179200933793,2.6460381401962616,4.6150128410475615,8.026823309663913,9.405623080323755
24.704,13.690176830152831,11.498813876005665,6.915092760792455,3.3361185449595867,1.3623246098225508,0.5784613801193794,0.5337244571118414,0.9456735996409448,1.4064796655684022,1.955080781752184,2.603932153585628,4.614401506667619,8.564387260676796,9.9567705656206,24.704,12.997994890910686,10.746654420187717,6.176329389312307,2.6940812396390843,0.7515232898242887,0.2789664776724091,0.5749673509863763,1.044876364869697,1.6019044415625534,2.1349036689087617,2.7519753352537566,4.7884719717120525,8.360477365877157,9.795464420633849
24.831999999999997,14.353542707191513,11.984425350031644,7.441473507667813,3.745950255946673,1.811104240713556,0.8361916891282707,0.5888179272525389,0.9011463147704954,1.4390378625929523,1.915904120379712,2.5699815207797547,4.670124787119593,8.716641074513284,10.121708160033087,24.831999999999997,13.342888643022786,11.109017810737038,6.586959987632588,2.9939361813005627,0.9651144260262432,0.3407304674074893,0.5492497826987154,1.0036554244999552,1.5433658617526282,2.0487936908983277,2.666487297742877,4.858044634487525,8.469918044252688,9.962115925566854
24.96,14.189358387077037,11.778126602844631,7.177677677530386,3.510202219701189,1.6556741585057986,0.6302933085622114,0.5989560418071789,0.9991265595577552,1.4651690343782349,1.9469648857120827,2.481317693078375,4.630832745298928,8.638324858550277,10.086394139801882,24.96,13.08215956300478,10.751316020055263,6.23444240972672,2.6205618193242453,0.7032945010438905,0.2425019939804215,0.534105443220281,1.0588103250581455,1.5807842463357755,2.1474229896520263,2.6679453605535484,4.827399902538152,8.381730438599542,9.859608049960183
25.088,15.735664641247537,13.539076402682056,9.258518989368676,5.692828637442588,3.4226420557738573,1.6244511666853267,1.1867435099510066,1.2286191098746562,1.4939216232257813,1.9039350384433025,2.4247740900869093,4.689770255651994,9.15405363391075,10.833836356975652,25.088,15.026113622797869,12.681801892121609,8.45524463745996,4.707311482762584,2.299451100616384,0.7932340489814786,0.7252405013271297,1.003268975688589,1.414501178603054,2.0096566220562124,2.6070482676238376,4.9437728564284456,9.083147535410829,10.71638335988592
25.215999999999998,14.353399996827724,12.132606983714775,7.7542023469128765,4.3855416896342385,2.2284135595581573,0.8809477583357246,0.7527833403938727,0.934315294267088,1.1724097987885211,1.6540914330854486,2.2459036331350477,4.426908876649466,8.514090590395933,9.992828807023832,25.215999999999998,13.62332685977761,11.242421605944411,6.992404135877633,3.353025724900298,1.210580655595066,0.248764573679912,0.3803219936751207,0.7793504624844662,1.2082357922227505,1.8001900925338503,2.371363103424971,4.527474427333933,8.35321127105129,9.798069287393202
25.344,13.333283195904373,10.643721530873345,6.102190611217918,2.84434672715765,0.9167008657626212,0.1805119784973848,0.2312377693048964,0.7223423301800934,0.9934332798645866,1.5373427913097115,2.1355633308606117,4.2752649343743006,8.033352256275597,9.284210573432743,25.344,12.35409780529041,9.82262210419307,5.413293819123702,1.99146128116909,0.20977921326941806,-0.10816667215528933,0.2163104247297079,0.7260257530140186,1.1931774335856915,1.744460232806499,2.278670356793581,4.292978794084293,7.7232962974696875,9.02369167952521
25.471999999999998,13.465204792757573,11.024532934513967,6.484566591803743,3.126100195786945,1.2169176832012452,0.2918917559201171,0.371962591944339,0.6195644086308398,1.0566240326877592,1.4627557258185722,1.9933992483545284,4.25835656404518,8.107624816323469,9.348402409598712,25.471999999999998,12.584576914166615,10.249406439488313,5.773947566877147,2.3279844922989223,0.40532577359221533,-0.08324022504266905,0.17060091533906988,0.6033366142648107,1.1243707964745766,1.6304558351334282,2.188882641836915,4.244517989318713,7.833464723527879,9.139958974156137
25.6,13.652458770214524,11.506471989452221,7.058830874202512,3.6308611590777784,1.6130549458947543,0.481968335381148,0.3682424631687192,0.6670574517932701,1.037521713288744,1.4702898277039005,1.9538787647374576,4.198675481843852,8.302612924366883,9.441872136436997,25.6,12.907832030692155,10.740689337459958,6.220949258726217,2.7757634845663914,0.6824230620250554,0.02067930594483312,0.19132306168098084,0.6172484944968465,1.0940607441588197,1.6260333597186885,2.1642530703183858,4.308830080713764,8.111386670301602,9.29776026670809
25.728,13.272619747399153,11.047535181798567,6.598835820703719,3.1016195580200097,1.234379207936091,0.26761097338505785,0.18450804358281794,0.7153801413634132,1.0057836555787816,1.4708906900996666,1.9252495221388584,4.143696531265258,8.070898538038897,9.261675535647091,25.728,12.452777957080109,10.211368667335368,5.682987436524596,2.3127886925134433,0.3904174707734739,-0.0957744448100232,0.1747110012925626,0.6620336220509575,1.1307107876403792,1.6368582316120843,2.223715981566867,4.215657190385748,7.797888516345504,9.083055488928835
25.855999999999998,13.06117141542126,10.856056928456166,6.21802402635308,2.761243288937673,0.9629637860991099,0.17419822786612027,0.18138923594565967,0.5234623691210173,0.9408001159406634,1.4402489058838048,1.991949566024098,4.170971531988257,7.851686958567568,9.195347365912333,25.855999999999998,12.15280664291631,9.981417907953563,5.430990586897608,2.0336427401250847,0.24202794475008105,-0.1501827318610897,0.15159147277228607,0.6137630412869735,1.0920920415088688,1.6617767952272655,2.214854999850205,4.197415835198698,7.651588775680102,9.001495770576549
25.984,13.091717148767126,10.923872141618904,6.225071767825656,2.8567536683680745,0.8351333556650167,0.06449724902759997,0.19826949423623846,0.4423242398304149,0.9453488567679278,1.4252669718109348,1.8575866192743709,4.040785788816023,7.788458201130894,9.293041434714237,25.984,12.278929549225776,10.027850929297935,5.534584420659182,2.05291428524284,0.2219480117184381,-0.15480273400395764,0.1289510899962884,0.5762482946737393,1.0639767907858613,1.6457245012767945,2.1401630113138017,4.1601436496056285,7.6711343904558005,9.074423654211811
26.112,13.459206248254596,10.893383972478897,6.422119805267759,2.922576406441462,0.9886368514850448,0.11693039150631475,0.09876266801702166,0.48809098175001003,0.9029584805748232,1.3188461232520583,1.7946820065496882,3.887253546704751,7.79672689924137,9.257584662230137,26.112,12.441462667078051,10.05879930002292,5.592531367211448,2.179115441857808,0.2900733163070367,-0.20519584813814806,0.044060752021752136,0.4950767219344456,0.9549590268639728,1.4931590861518562,2.05290700851916,4.0104543231252014,7.5674887687998975,8.989870730096193
26.24,13.562145600547964,11.110134400153651,6.503458256750952,3.0371798843280926,1.1662487804750894,0.20205558339815616,0.18775991945937054,0.4947762224001349,0.8444792150804556,1.2642387872661862,1.8726738062895385,3.9733315863142478,7.918033971643604,9.331188736373363,26.24,12.425372385537413,10.202163268424489,5.730675958393612,2.3256315996388413,0.4167263734335302,-0.2071231054049084,0.007785915735780149,0.4503766737432,0.9112345375964664,1.425203442161675,1.9963500943344872,4.0518287065838665,7.622204385840328,9.01791899877234
26.368,13.742104009149704,11.410923754401868,6.943254867284938,3.4499583558300317,1.424237229302208,0.2570732180321185,0.3092771786903712,0.6130127295591227,0.7857136349306706,1.3744931904347422,1.917687374926025,4.052124146446202,8.106842651832114,9.502735452285322,26.368,12.777941096059813,10.50762360294333,6.0820367980851975,2.5812633321602445,0.617335700278427,-0.08310926702184902,0.11783507315182826,0.537669326813736,0.98060786764826,1.5484876677638972,2.072572340096323,4.1932717668153465,7.883309596414263,9.310426328072444
26.496,14.309254272337187,12.006636513229306,7.675791336756537,4.20248385349003,2.018499999877887,0.6285575208048905,0.4756075981572502,0.7176692467749342,0.8405503616671871,1.392670164894965,1.8679433541009032,4.2101007319108,8.372202440598322,9.833804086787056,26.496,13.383551605072205,11.088196416293952,6.739945565310818,3.164257865895061,1.070511361041047,0.08723628652385712,0.1897924679603705,0.5531741943928427,0.985912968341288,1.5457798752258054,2.077323082181885,4.3271337639131895,8.15391420587882,9.597921674207582
26.624,15.546446170164668,13.460474670820494,9.173860927502561,5.615781556369464,3.3050065822211216,1.4748290930942851,0.9126474446299742,0.8324629571274667,0.9710506074235818,1.3280298725038548,1.9167429525581752,4.364109708051024,8.87649586042148,10.63200009159006,26.624,14.800281422457545,12.607500750103,8.391413403757568,4.649626768240676,2.225548309654765,0.5757861388457329,0.3560233862969692,0.4984083088498125,0.8695070467176798,1.3819278757647575,2.0020640921427013,4.5024182097655885,8.688792465539715,10.352103757890704
26.752,18.557415320482573,16.7422302898545,12.461757865398722,8.926642951812871,6.260347944418055,3.6179357375622785,2.349510345095334,1.4523033572382948,1.4876369650898982,1.3631252845237258,1.9524959550427077,5.0959022990108185,10.729389695071,12.699661494281091,26.752,18.316620363514897,16.478797326601885,12.356226360523355,8.616569252884155,5.706673167638856,2.8644024195541333,1.6718791434303395,0.9388475552051812,0.9867900638696608,1.3134609400732873,1.972779557320864,5.361160657903398,10.825867048175224,12.797066655676973
26.88,21.980638741432557,20.05610538861163,15.851288502356892,12.458709358772554,9.612465703078145,6.379433410931527,4.467649968376297,2.74335954248839,2.3725039064931845,1.5913394960027063,2.0739658323013797,6.2996202836776565,13.272018830904875,15.367775799002356,26.88,22.31320255062889,20.454046374643642,16.36583599994652,12.94089809755823,9.81928031848174,6.408360803730603,4.346232574404314,2.456553178342769,1.9044836372648317,1.5470371706087789,2.1679662468733945,6.886873057068088,13.764115549071706,15.948609234316384
