frequency (kHz)\ phi (degrees),-40.728607609785406,-26.335255736102376,-9.065164239672114,0.0,5.8379944686018925,10.308680400185006,12.431454388292359,14.245427118142143,15.856954461724415,17.322650043893763,18.676897845446238,23.869023540291167,34.59593032314934,40.439146393115074
19.968,14.829931274055943,12.037337611205546,6.129056192015108,1.7734722155913971,1.3804154182634434,3.1713123302536954,4.240453432868055,5.163180537505202,5.922040114050404,6.6044086787319145,7.1874726324485705,9.251366239952997,12.272877979437887,13.520031024510711
20.096,14.583072708759095,11.865590137328104,6.086892658594712,1.751213143671061,1.2861633580263419,2.9674453598796866,4.020021131643755,4.911700046432057,5.659079712681502,6.349878466357019,6.934157416802801,9.015500505339041,12.088456017301024,13.295727652103594
20.224,14.325046591463607,11.62901021146814,5.988668344252492,1.6802135976401091,1.1322113093103665,2.7108377253569427,3.7148671524508576,4.604697608186985,5.328106268118247,6.0282958514248985,6.62127313353281,8.669538416175364,11.775093285830883,12.995231129307712
20.352,14.357731399912307,11.57601999151745,5.953360998279087,1.7015916153386035,1.071171774468205,2.563378481892886,3.530121347759228,4.432662254621062,5.142331110384241,5.840998224893999,6.412606337174846,8.425498983219025,11.53352387298157,12.786345120153966
20.48,14.134675903124606,11.403129108432262,5.898423701428927,1.7676929171214895,0.974558839250822,2.351685434216793,3.2896301431901707,4.162925972102761,4.8753398448413074,5.54908722491208,6.161377043592701,8.15357396523131,11.276794493781125,12.519969030304123
20.608,13.989477011775895,11.256205498907226,5.813422093865599,1.7843684092023506,0.9219313111733219,2.225601016238437,3.132385059320982,4.0009492591461076,4.703938017038545,5.368239863621475,5.974930020761839,7.97153732906489,11.11987121524038,12.3218026960906
20.736,14.096056763942899,11.393074437856342,5.830295979191595,1.775513379900546,0.9971229329483311,2.3340943446745417,3.2629164059127365,4.121383267283991,4.845389355815996,5.538484662357611,6.148798947697768,8.10497953418727,11.2378678009186,12.488129359086802
20.864,14.059421723630683,11.361524111229759,5.8364817919835925,1.7488375449937044,0.9687999252106623,2.3109670620395795,3.2410698182474422,4.120333483722521,4.805416672090316,5.521913309792968,6.1170911405956385,8.088906047772532,11.216636504826148,12.465903169520509
20.992,13.768071825582854,11.168033937832853,5.742860003931622,1.8659369955248915,0.8454960840965876,1.9170418321060336,2.7820770277530382,3.621103559412695,4.287396398837075,4.934506648225644,5.525768688953433,7.508254134712655,10.740032045128604,11.931049282639862
21.12,13.70458526367721,11.122502317792993,5.8040973090658134,1.9977535906787371,0.8399905968855028,1.7860243607150248,2.5996409654643546,3.42966675251994,4.10684600049563,4.7223867878209385,5.326034902351297,7.3269061588556745,10.580179722603429,11.791863281617516
21.248,13.39413431094753,10.873841910473072,5.680907591533857,1.8272414456775872,0.6940520166090947,1.5879593120470201,2.3897553307900385,3.189153430589009,3.8730243358805607,4.454588561240122,5.079822866905495,7.111203641393021,10.281431842769228,11.579888961568932
21.376,13.329614352437293,10.779650534768388,5.652673614926104,1.8541457249185964,0.6738582775059359,1.4476548952920356,2.222988718517093,2.9920995958713275,3.6394023413917425,4.252247620683604,4.874627264644526,6.896020065191206,10.079071893746212,11.375351054159317
21.504,13.258320633835796,10.70443356381595,5.720178101890696,1.8946470301655376,0.6636308355254326,1.3123361547278491,2.0326141946559546,2.795983288127639,3.4495947086711616,4.038703170200452,4.620146579321461,6.656821637163215,9.856552139250196,11.229923025314354
21.632,13.1425800839689,10.634942450293485,5.6598479304106775,1.826670511965005,0.5785057576877327,1.1727959308369995,1.8512370845874992,2.583320525002475,3.231867211875912,3.8399066407469014,4.4348116759679685,6.4406887631131635,9.725732772299986,10.917611801493152
21.76,12.91367256702648,10.488425657537128,5.488788335876849,1.7037227601717144,0.4766910158595411,1.0506092918262895,1.7463033897005134,2.464931324998323,3.102550749213834,3.714094136457039,4.301065137639043,6.296279125601041,9.54326789731559,10.791161162994307
21.888,12.799729214391828,10.398781943827606,5.36782560014341,1.6864473026229723,0.4130759543005264,0.9050348487111688,1.575750514175068,2.248292201654233,2.892735853170177,3.4982481899096203,4.0720881311496715,6.0470299710068245,9.245273528114275,10.56013249307281
