3.000000000000E+4, 3.000000000025E+4, 1.483918944540E-4, -7.005770133073E+1, 1.103991952963E+0, 0.000000000000E+0, -1.299021989899E+2, -2.793273159907E+1, 5.984449765921E+1
3.007247052677E+4, 3.007247052690E+4, 1.481708028905E-4, -7.110000763753E+1, 1.103991952963E+0, 0.000000000000E+0, -1.299428414766E+2, -2.794780686298E+1, 5.884283383905E+1
3.014511611945E+4, 3.014511611958E+4, 1.490203744267E-4, -7.061456543363E+1, 1.103991952963E+0, 0.000000000000E+0, -1.299277638780E+2, -2.789919374711E+1, 5.931319844438E+1
3.021793720094E+4, 3.021793720059E+4, 1.473595672211E-4, -6.980231266318E+1, 1.103991952963E+0, 0.000000000000E+0, -1.299031706886E+2, -2.799351542710E+1, 6.010085802543E+1
3.029093419517E+4, 3.029093419517E+4, 1.608071369251E-4, -7.601710885273E+1, 1.103991952963E+0, 0.000000000000E+0, -1.301732355148E+2, -2.726314865854E+1, 5.415612666203E+1
3.036410752708E+4, 3.036410752710E+4, 1.507309995724E-4, -7.099460243446E+1, 1.103991952963E+0, 0.000000000000E+0, -1.299560425548E+2, -2.780462943113E+1, 5.896144012032E+1
3.043745762266E+4, 3.043745762238E+4, 1.633677882373E-4, -7.862051252342E+1, 1.103991952963E+0, 0.000000000000E+0, -1.303089599013E+2, -2.712985365635E+1, 5.168844737787E+1
3.051098490891E+4, 3.051098490925E+4, 1.559697923558E-4, -7.534472302781E+1, 1.103991952963E+0, 0.000000000000E+0, -1.301532468614E+2, -2.751766286622E+1, 5.480852383364E+1
3.058468981386E+4, 3.058468981372E+4, 1.755137628623E-4, -8.899430053528E+1, 1.103991952963E+0, 0.000000000000E+0, -1.308192894605E+2, -2.651637139550E+1, 4.182498892518E+1
3.065857276659E+4, 3.065857276628E+4, 1.598871767566E-4, -7.649234270547E+1, 1.103991952963E+0, 0.000000000000E+0, -1.302153759657E+2, -2.731012024311E+1, 5.372303326019E+1
3.073263419721E+4, 3.073263419740E+4, 1.723291981236E-4, -1.017604323196E+2, 1.103991952963E+0, 0.000000000000E+0, -1.313487328033E+2, -2.663049708913E+1, 2.958830048367E+1
3.080687453685E+4, 3.080687453682E+4, 1.709855754188E-4, -8.298442872801E+1, 1.103991952963E+0, 0.000000000000E+0, -1.305456493906E+2, -2.674594775147E+1, 4.756122066261E+1
3.088129421771E+4, 3.088129421801E+4, 1.774217520651E-4, -8.882444465171E+1, 1.103991952963E+0, 0.000000000000E+0, -1.308361672760E+2, -2.642780923861E+1, 4.201172262432E+1
3.095589367302E+4, 3.095589367295E+4, 1.711415531020E-4, -9.281258769638E+1, 1.103991952963E+0, 0.000000000000E+0, -1.309849920060E+2, -2.671621264424E+1, 3.817240430966E+1
3.103067333706E+4, 3.103067333733E+4, 1.802889224297E-4, -9.924978853112E+1, 1.103991952963E+0, 0.000000000000E+0, -1.313238843128E+2, -2.626262974350E+1, 3.207409578171E+1
3.110563364515E+4, 3.110563364537E+4, 1.783518938500E-4, -9.492346111863E+1, 1.103991952963E+0, 0.000000000000E+0, -1.311326007440E+2, -2.636686087222E+1, 3.620913962533E+1
3.118077503367E+4, 3.118077503352E+4, 1.857288896783E-4, -9.392917831816E+1, 1.103991952963E+0, 0.000000000000E+0, -1.311352725203E+2, -2.603379519729E+1, 3.720609420211E+1
3.125609794007E+4, 3.125609793972E+4, 1.711893138293E-4, -1.064659076493E+2, 1.103991952963E+0, 0.000000000000E+0, -1.315793771498E+2, -2.666444724055E+1, 2.511346950046E+1
3.133160280282E+4, 3.133160280267E+4, 1.844153946160E-4, -1.066418520170E+2, 1.103991952963E+0, 0.000000000000E+0, -1.316840194346E+2, -2.604486933392E+1, 2.504216741759E+1
3.140729006147E+4, 3.140729006180E+4, 1.367038856094E-4, -1.171246589495E+2, 1.103991952963E+0, 0.000000000000E+0, -1.315372803834E+2, -2.851470911090E+1, 1.441262143390E+1
3.148316015664E+4, 3.148316015654E+4, 1.903599865976E-4, -1.127659190252E+2, 1.103991952963E+0, 0.000000000000E+0, -1.319863861390E+2, -2.575035386399E+1, 1.922046711388E+1
3.155921353001E+4, 3.155921353006E+4, 1.316198636712E-4, -1.280677686346E+2, 1.103991952963E+0, 0.000000000000E+0, -1.317286309612E+2, -2.878813816060E+1, 3.660862326594E+0
3.163545062431E+4, 3.163545062403E+4, 1.580985997538E-4, -1.235068269091E+2, 1.103991952963E+0, 0.000000000000E+0, -1.319805281552E+2, -2.725456068371E+1, 8.473701246100E+0
3.171187188335E+4, 3.171187188311E+4, 1.455615721996E-4, -1.299431476344E+2, 1.103991952963E+0, 0.000000000000E+0, -1.319670433359E+2, -2.792238122556E+1, 2.023895701518E+0
3.178847775203E+4, 3.178847775196E+4, 1.603823938045E-4, -1.189610298237E+2, 1.103991952963E+0, 0.000000000000E+0, -1.318841502819E+2, -2.715694746119E+1, 1.292312045815E+1
3.186526867629E+4, 3.186526867598E+4, 1.596220123792E-4, -1.306336734913E+2, 1.103991952963E+0, 0.000000000000E+0, -1.321968007998E+2, -2.713405293988E+1, 1.563127308439E+0
3.194224510318E+4, 3.194224510281E+4, 1.752849777841E-4, -1.162933533271E+2, 1.103991952963E+0, 0.000000000000E+0, -1.319852162120E+2, -2.642294522586E+1, 1.569186288493E+1
3.201940748080E+4, 3.201940748085E+4, 1.556660523252E-4, -1.318382591738E+2, 1.103991952963E+0, 0.000000000000E+0, -1.321696316490E+2, -2.734127569105E+1, 3.313724752096E-1
