0.0000000e+00 6.6978787e-06 
1.2800000e+02 2.4866470e-06 
2.5600000e+02 4.2350794e-07 
3.8400000e+02 2.0026684e-07 
5.1200000e+02 9.6783900e-08 
6.4000000e+02 4.3563187e-08 
7.6800000e+02 3.0326081e-08 
8.9600000e+02 1.4501954e-08 
1.0240000e+03 1.5381252e-09 
1.1520000e+03 1.7844913e-10 
1.2800000e+03 4.5327977e-09 
1.4080000e+03 3.4246221e-09 
1.5360000e+03 1.1794619e-09 
1.6640000e+03 1.0223458e-09 
1.7920000e+03 1.0750468e-09 
1.9200000e+03 6.0199318e-10 
2.0480000e+03 1.0715939e-09 
2.1760000e+03 8.6157709e-10 
2.3040000e+03 3.8320003e-10 
2.4320000e+03 3.9734943e-10 
2.5600000e+03 1.3302603e-10 
2.6880000e+03 1.0693397e-10 
2.8160000e+03 1.1073060e-10 
2.9440000e+03 1.4609927e-10 
3.0720000e+03 2.4239005e-10 
3.2000000e+03 9.8183767e-11 
3.3280000e+03 1.1074471e-10 
3.4560000e+03 6.4500866e-10 
3.5840000e+03 1.3954947e-07 
3.7120000e+03 3.5444714e-07 
3.8400000e+03 5.5108316e-08 
3.9680000e+03 4.0024808e-10 
4.0960000e+03 1.8899037e-10 
4.2240000e+03 8.0722366e-11 
4.3520000e+03 1.3828853e-10 
4.4800000e+03 1.1516393e-10 
4.6080000e+03 7.4290053e-11 
4.7360000e+03 6.9029400e-11 
4.8640000e+03 1.2922151e-10 
4.9920000e+03 1.6920590e-10 
5.1200000e+03 1.2880647e-10 
5.2480000e+03 5.5013463e-11 
5.3760000e+03 1.3583892e-11 
5.5040000e+03 2.6516737e-11 
5.6320000e+03 8.1153896e-11 
5.7600000e+03 1.1662855e-10 
5.8880000e+03 9.2293853e-11 
6.0160000e+03 4.8662224e-11 
6.1440000e+03 9.8270263e-12 
6.2720000e+03 1.4360776e-11 
6.4000000e+03 1.6096902e-11 
6.5280000e+03 1.8704822e-11 
6.6560000e+03 1.6433306e-11 
6.7840000e+03 8.0010104e-12 
6.9120000e+03 5.9649933e-12 
7.0400000e+03 1.3264363e-11 
7.1680000e+03 4.7792464e-12 
7.2960000e+03 4.5346496e-12 
7.4240000e+03 5.5197392e-11 
7.5520000e+03 4.7052182e-11 
7.6800000e+03 5.7812154e-12 
7.8080000e+03 1.1044186e-12 
7.9360000e+03 6.0894935e-11 
8.0640000e+03 5.8169223e-11 
8.1920000e+03 1.1972796e-11 
8.3200000e+03 7.2595619e-12 
8.4480000e+03 1.0747919e-11 
8.5760000e+03 6.3053104e-12 
8.7040000e+03 2.4655640e-12 
8.8320000e+03 1.0124398e-11 
8.9600000e+03 2.3789469e-11 
9.0880000e+03 1.6663180e-11 
9.2160000e+03 6.1232577e-12 
9.3440000e+03 5.9481595e-12 
9.4720000e+03 6.9181601e-12 
9.6000000e+03 2.5582936e-12 
9.7280000e+03 1.1923679e-11 
9.8560000e+03 4.1229645e-11 
9.9840000e+03 1.0210781e-10 
1.0112000e+04 2.3080236e-11 
1.0240000e+04 1.2443241e-11 
1.0368000e+04 9.9314819e-12 
1.0496000e+04 1.2740415e-11 
1.0624000e+04 1.6645955e-11 
1.0752000e+04 2.7909199e-11 
1.0880000e+04 1.2247461e-11 
1.1008000e+04 1.8258900e-11 
1.1136000e+04 7.8105239e-12 
1.1264000e+04 9.3070690e-12 
1.1392000e+04 4.7526011e-12 
1.1520000e+04 1.2927884e-11 
1.1648000e+04 7.3498527e-11 
1.1776000e+04 1.3594485e-10 
1.1904000e+04 7.8293788e-11 
1.2032000e+04 2.3148301e-11 
1.2160000e+04 1.1881546e-11 
1.2288000e+04 1.3120387e-11 
1.2416000e+04 1.7653970e-11 
1.2544000e+04 7.0628338e-12 
1.2672000e+04 4.9142882e-12 
1.2800000e+04 4.8268663e-12 
1.2928000e+04 6.5899768e-12 
1.3056000e+04 8.2112208e-12 
1.3184000e+04 4.5961837e-12 
1.3312000e+04 4.9220749e-12 
1.3440000e+04 5.1940093e-12 
1.3568000e+04 9.2753635e-12 
1.3696000e+04 1.0237655e-11 
1.3824000e+04 7.2159028e-12 
1.3952000e+04 7.4608687e-12 
1.4080000e+04 8.8308007e-12 
1.4208000e+04 6.6382546e-12 
1.4336000e+04 9.6627715e-12 
1.4464000e+04 7.6168247e-12 
1.4592000e+04 1.0217195e-11 
1.4720000e+04 1.1351138e-11 
1.4848000e+04 8.0002194e-12 
1.4976000e+04 1.6708981e-11 
1.5104000e+04 2.8514686e-09 
1.5232000e+04 1.3039161e-08 
1.5360000e+04 3.8917345e-09 
1.5488000e+04 9.0942314e-12 
1.5616000e+04 1.4611756e-11 
1.5744000e+04 8.9907396e-12 
1.5872000e+04 2.5193750e-11 
1.6000000e+04 7.6664945e-11 
1.6128000e+04 2.5605025e-11 
1.6256000e+04 1.0583158e-11 
1.6384000e+04 1.1319601e-11 
1.6512000e+04 1.0568690e-11 
1.6640000e+04 1.4285449e-11 
1.6768000e+04 1.2304584e-11 
1.6896000e+04 9.8022840e-12 
1.7024000e+04 1.1271976e-11 
1.7152000e+04 9.8474180e-12 
1.7280000e+04 1.0956886e-11 
1.7408000e+04 1.5477238e-11 
1.7536000e+04 1.6542720e-11 
1.7664000e+04 1.2508278e-11 
1.7792000e+04 9.9493807e-12 
1.7920000e+04 1.2890493e-11 
1.8048000e+04 1.3136040e-11 
1.8176000e+04 1.2267676e-11 
1.8304000e+04 1.8477513e-11 
1.8432000e+04 2.0504834e-11 
1.8560000e+04 1.3227567e-11 
1.8688000e+04 9.9387902e-12 
1.8816000e+04 9.6759354e-12 
1.8944000e+04 1.2823075e-11 
1.9072000e+04 1.5216236e-11 
1.9200000e+04 1.2188409e-11 
1.9328000e+04 9.4258065e-12 
1.9456000e+04 1.8317976e-11 
1.9584000e+04 9.5125977e-11 
1.9712000e+04 2.2006659e-11 
1.9840000e+04 9.1313112e-12 
1.9968000e+04 1.0541687e-11 
2.0096000e+04 9.0305307e-12 
2.0224000e+04 9.4463404e-12 
2.0352000e+04 1.0180824e-11 
2.0480000e+04 1.1328353e-11 
2.0608000e+04 1.2763545e-11 
2.0736000e+04 8.6124797e-12 
2.0864000e+04 7.4198269e-12 
2.0992000e+04 7.6563157e-12 
2.1120000e+04 8.2827174e-12 
2.1248000e+04 7.7771678e-12 
2.1376000e+04 6.7136639e-12 
2.1504000e+04 7.1930105e-12 
2.1632000e+04 1.0795226e-11 
2.1760000e+04 8.5184169e-12 
2.1888000e+04 1.0114087e-11 
2.2016000e+04 8.3247107e-12 
2.2144000e+04 9.4147806e-12 
2.2272000e+04 1.0131425e-11 
2.2400000e+04 1.3531851e-11 
2.2528000e+04 1.2001330e-11 
2.2656000e+04 9.1632492e-12 
2.2784000e+04 8.2178769e-12 
2.2912000e+04 9.5321910e-12 
2.3040000e+04 1.0329291e-11 
2.3168000e+04 8.4676328e-12 
2.3296000e+04 8.9586758e-12 
2.3424000e+04 9.3337577e-12 
2.3552000e+04 8.4897705e-12 
2.3680000e+04 8.6438938e-12 
2.3808000e+04 9.5453029e-12 
2.3936000e+04 2.1120916e-11 
2.4064000e+04 1.9986266e-11 
2.4192000e+04 1.1208813e-11 
2.4320000e+04 8.8848555e-12 
2.4448000e+04 8.7777311e-12 
2.4576000e+04 7.6131957e-12 
2.4704000e+04 9.6440321e-12 
2.4832000e+04 1.2804475e-11 
2.4960000e+04 8.2678343e-12 
2.5088000e+04 2.7917106e-11 
2.5216000e+04 1.3799944e-11 
2.5344000e+04 8.1163340e-12 
2.5472000e+04 7.3089078e-12 
2.5600000e+04 1.0525819e-11 
2.5728000e+04 7.1910208e-12 
2.5856000e+04 8.3208544e-12 
2.5984000e+04 8.6497033e-12 
2.6112000e+04 7.0503911e-12 
2.6240000e+04 6.4371538e-12 
2.6368000e+04 7.8238622e-12 
2.6496000e+04 1.2967832e-11 
2.6624000e+04 2.9673920e-11 
2.6752000e+04 1.0156374e-10 
2.6880000e+04 2.7003813e-10 
2.7008000e+04 2.2777187e-10 
2.7136000e+04 7.4776477e-11 
2.7264000e+04 2.5535679e-11 
2.7392000e+04 1.4445286e-11 
2.7520000e+04 1.2675647e-11 
2.7648000e+04 2.9270534e-11 
2.7776000e+04 5.3165022e-10 
2.7904000e+04 6.1571820e-10 
2.8032000e+04 4.4555856e-11 
2.8160000e+04 1.0665912e-11 
2.8288000e+04 1.0100437e-11 
2.8416000e+04 7.8411643e-12 
2.8544000e+04 6.5418925e-12 
2.8672000e+04 7.8025182e-12 
2.8800000e+04 8.3835239e-12 
2.8928000e+04 7.5244437e-12 
2.9056000e+04 6.0897745e-12 
2.9184000e+04 6.7266353e-12 
2.9312000e+04 8.3060312e-12 
2.9440000e+04 8.2366839e-12 
2.9568000e+04 8.4431056e-12 
2.9696000e+04 8.8934051e-12 
2.9824000e+04 9.7379214e-12 
2.9952000e+04 9.1124625e-12 
3.0080000e+04 9.5772166e-12 
3.0208000e+04 7.9533810e-12 
3.0336000e+04 6.8453524e-12 
3.0464000e+04 8.6230207e-12 
3.0592000e+04 7.6237358e-12 
3.0720000e+04 1.2320752e-11 
3.0848000e+04 2.1754504e-11 
3.0976000e+04 2.3953962e-11 
3.1104000e+04 1.5787963e-11 
3.1232000e+04 1.0959004e-11 
3.1360000e+04 8.9510066e-12 
3.1488000e+04 8.4388425e-12 
3.1616000e+04 7.4717879e-12 
3.1744000e+04 8.2797163e-12 
3.1872000e+04 8.6031989e-12 
3.2000000e+04 9.6812064e-12 
3.2128000e+04 8.6507867e-12 
3.2256000e+04 7.0207277e-12 
3.2384000e+04 6.4364894e-12 
3.2512000e+04 7.2097415e-12 
3.2640000e+04 7.4102200e-12 
3.2768000e+04 8.6027453e-12 
3.2896000e+04 8.6836744e-12 
3.3024000e+04 7.1594453e-12 
3.3152000e+04 6.8311771e-12 
3.3280000e+04 7.0087746e-12 
3.3408000e+04 7.8364823e-12 
3.3536000e+04 6.4612430e-12 
3.3664000e+04 5.6937922e-12 
3.3792000e+04 7.1576217e-12 
3.3920000e+04 7.4277164e-12 
3.4048000e+04 1.0221773e-11 
3.4176000e+04 8.7339320e-12 
3.4304000e+04 9.1213313e-12 
3.4432000e+04 7.3685823e-12 
3.4560000e+04 7.8975160e-12 
3.4688000e+04 8.6736313e-12 
3.4816000e+04 7.8770263e-12 
3.4944000e+04 6.3031368e-12 
3.5072000e+04 6.4904518e-12 
3.5200000e+04 7.6655514e-12 
3.5328000e+04 7.7684794e-12 
3.5456000e+04 7.9521060e-12 
3.5584000e+04 7.5527015e-12 
3.5712000e+04 8.0498620e-12 
3.5840000e+04 7.8348309e-12 
3.5968000e+04 8.5250973e-12 
3.6096000e+04 8.0355384e-12 
3.6224000e+04 8.5073311e-12 
3.6352000e+04 8.9054623e-12 
3.6480000e+04 8.4658669e-12 
3.6608000e+04 7.9378526e-12 
3.6736000e+04 8.7387467e-12 
3.6864000e+04 8.5198758e-12 
3.6992000e+04 8.6890920e-12 
3.7120000e+04 8.7071036e-12 
3.7248000e+04 7.0445720e-12 
3.7376000e+04 8.0463448e-12 
3.7504000e+04 9.9455149e-12 
3.7632000e+04 1.1290803e-11 
3.7760000e+04 1.1388639e-11 
3.7888000e+04 1.1995533e-11 
3.8016000e+04 1.0274365e-11 
3.8144000e+04 9.7627583e-12 
3.8272000e+04 1.0279081e-11 
3.8400000e+04 8.2876657e-12 
3.8528000e+04 8.2094175e-12 
3.8656000e+04 9.5158994e-12 
3.8784000e+04 8.6050880e-12 
3.8912000e+04 7.8028443e-12 
3.9040000e+04 7.3075122e-12 
3.9168000e+04 4.0363203e-12 
3.9296000e+04 6.1164576e-12 
3.9424000e+04 8.4091154e-12 
3.9552000e+04 9.0900785e-12 
3.9680000e+04 9.5003025e-12 
3.9808000e+04 8.2947121e-12 
3.9936000e+04 1.5722472e-11 
4.0064000e+04 1.6413903e-11 
4.0192000e+04 8.8842701e-12 
4.0320000e+04 9.0374340e-12 
4.0448000e+04 8.9731859e-12 
4.0576000e+04 9.0429131e-12 
4.0704000e+04 8.9793945e-12 
4.0832000e+04 9.7486194e-12 
4.0960000e+04 1.1038562e-11 
4.1088000e+04 1.0503423e-11 
4.1216000e+04 1.0488303e-11 
4.1344000e+04 1.0783475e-11 
4.1472000e+04 1.0139460e-11 
4.1600000e+04 9.5777847e-12 
4.1728000e+04 1.0258044e-11 
4.1856000e+04 1.0579603e-11 
4.1984000e+04 1.0848862e-11 
4.2112000e+04 1.0369995e-11 
4.2240000e+04 1.1350042e-11 
4.2368000e+04 2.4003089e-11 
4.2496000e+04 3.3777713e-11 
4.2624000e+04 2.0080848e-11 
4.2752000e+04 1.2958950e-11 
4.2880000e+04 1.4280179e-11 
4.3008000e+04 1.4688417e-11 
4.3136000e+04 1.6104326e-11 
4.3264000e+04 1.6942303e-11 
4.3392000e+04 1.5388111e-11 
4.3520000e+04 1.1828051e-11 
4.3648000e+04 1.0817081e-11 
4.3776000e+04 1.3705539e-11 
4.3904000e+04 1.4762370e-11 
4.4032000e+04 1.2994427e-11 
4.4160000e+04 1.2516824e-11 
4.4288000e+04 1.4531473e-11 
4.4416000e+04 1.3835080e-11 
4.4544000e+04 1.3592246e-11 
4.4672000e+04 1.1723067e-11 
4.4800000e+04 1.2662432e-11 
4.4928000e+04 1.1528387e-11 
4.5056000e+04 1.1652538e-11 
4.5184000e+04 1.2559554e-11 
4.5312000e+04 1.4876789e-11 
4.5440000e+04 1.5171095e-11 
4.5568000e+04 1.5300268e-11 
4.5696000e+04 1.5423158e-11 
4.5824000e+04 1.4474117e-11 
4.5952000e+04 1.4093141e-11 
4.6080000e+04 1.4203371e-11 
4.6208000e+04 1.4930002e-11 
4.6336000e+04 1.5578098e-11 
4.6464000e+04 1.5130007e-11 
4.6592000e+04 1.5419974e-11 
4.6720000e+04 1.7053834e-11 
4.6848000e+04 1.8518215e-11 
4.6976000e+04 1.8200176e-11 
4.7104000e+04 1.7984409e-11 
4.7232000e+04 1.5513441e-11 
4.7360000e+04 1.5603364e-11 
4.7488000e+04 1.7154755e-11 
4.7616000e+04 1.7668396e-11 
4.7744000e+04 1.6777919e-11 
4.7872000e+04 2.1639824e-11 
4.8000000e+04 3.3951428e-11 
4.8128000e+04 2.3476901e-11 
4.8256000e+04 1.9388416e-11 
4.8384000e+04 2.0902308e-11 
4.8512000e+04 2.1466223e-11 
4.8640000e+04 2.2097794e-11 
4.8768000e+04 2.2190087e-11 
4.8896000e+04 2.2335083e-11 
4.9024000e+04 2.0765199e-11 
4.9152000e+04 1.9401236e-11 
4.9280000e+04 1.7741216e-11 
4.9408000e+04 1.6416354e-11 
4.9536000e+04 1.7654668e-11 
4.9664000e+04 1.8127900e-11 
4.9792000e+04 1.8601152e-11 
4.9920000e+04 2.0019077e-11 
5.0048000e+04 1.8470576e-11 
5.0176000e+04 1.7467448e-11 
5.0304000e+04 1.7692235e-11 
5.0432000e+04 1.8477473e-11 
5.0560000e+04 1.9111586e-11 
5.0688000e+04 1.7450503e-11 
5.0816000e+04 1.8374538e-11 
5.0944000e+04 2.0165781e-11 
5.1072000e+04 1.9953596e-11 
5.1200000e+04 1.9494120e-11 
5.1328000e+04 2.0049917e-11 
5.1456000e+04 2.2658457e-11 
5.1584000e+04 2.3313020e-11 
5.1712000e+04 2.1299205e-11 
5.1840000e+04 2.2081011e-11 
5.1968000e+04 2.1958386e-11 
5.2096000e+04 2.2267601e-11 
5.2224000e+04 2.1420124e-11 
5.2352000e+04 2.2216073e-11 
5.2480000e+04 2.3342783e-11 
5.2608000e+04 2.2301317e-11 
5.2736000e+04 2.5172071e-11 
5.2864000e+04 2.5513539e-11 
5.2992000e+04 2.3669204e-11 
5.3120000e+04 2.5346015e-11 
5.3248000e+04 2.5406977e-11 
5.3376000e+04 2.4176387e-11 
5.3504000e+04 2.5720436e-11 
5.3632000e+04 2.7894189e-11 
5.3760000e+04 2.6296158e-11 
5.3888000e+04 2.4146515e-11 
5.4016000e+04 2.5197677e-11 
5.4144000e+04 2.5886796e-11 
5.4272000e+04 2.9132412e-11 
5.4400000e+04 2.8251295e-11 
5.4528000e+04 2.6127855e-11 
5.4656000e+04 2.6542895e-11 
5.4784000e+04 2.7416265e-11 
5.4912000e+04 2.8183816e-11 
5.5040000e+04 2.7515903e-11 
5.5168000e+04 2.7731607e-11 
5.5296000e+04 2.9316015e-11 
5.5424000e+04 2.9259675e-11 
5.5552000e+04 2.8576115e-11 
5.5680000e+04 2.8869464e-11 
5.5808000e+04 3.0146281e-11 
5.5936000e+04 4.0778807e-11 
5.6064000e+04 3.9387452e-11 
5.6192000e+04 2.8926132e-11 
5.6320000e+04 3.1190162e-11 
5.6448000e+04 3.3257067e-11 
5.6576000e+04 3.7065327e-11 
5.6704000e+04 4.3356905e-11 
5.6832000e+04 4.8271845e-11 
5.6960000e+04 4.3408156e-11 
5.7088000e+04 3.4983426e-11 
5.7216000e+04 3.3007156e-11 
5.7344000e+04 3.1301108e-11 
5.7472000e+04 3.2314505e-11 
5.7600000e+04 3.3517262e-11 
5.7728000e+04 3.1379149e-11 
5.7856000e+04 3.1031119e-11 
5.7984000e+04 3.0994006e-11 
5.8112000e+04 3.2724032e-11 
5.8240000e+04 3.2139427e-11 
5.8368000e+04 3.3830345e-11 
5.8496000e+04 3.3751911e-11 
5.8624000e+04 3.2315001e-11 
5.8752000e+04 2.5705417e-11 
5.8880000e+04 2.9496561e-11 
5.9008000e+04 3.2685323e-11 
5.9136000e+04 3.2923327e-11 
5.9264000e+04 3.2176428e-11 
5.9392000e+04 3.3283515e-11 
5.9520000e+04 3.4156771e-11 
5.9648000e+04 3.4566263e-11 
5.9776000e+04 3.5785423e-11 
5.9904000e+04 3.9140691e-11 
6.0032000e+04 3.8705643e-11 
6.0160000e+04 3.5792026e-11 
6.0288000e+04 3.4771661e-11 
6.0416000e+04 3.5514171e-11 
6.0544000e+04 3.6033974e-11 
6.0672000e+04 3.6334481e-11 
6.0800000e+04 3.6673393e-11 
6.0928000e+04 3.7202970e-11 
6.1056000e+04 3.8812883e-11 
6.1184000e+04 3.9731364e-11 
6.1312000e+04 3.9479500e-11 
6.1440000e+04 3.9127111e-11 
6.1568000e+04 4.2725181e-11 
6.1696000e+04 4.3927400e-11 
6.1824000e+04 4.4572592e-11 
6.1952000e+04 4.7102423e-11 
6.2080000e+04 4.6816374e-11 
6.2208000e+04 4.3626991e-11 
6.2336000e+04 4.1608640e-11 
6.2464000e+04 4.2437651e-11 
6.2592000e+04 4.4521234e-11 
6.2720000e+04 4.6448449e-11 
6.2848000e+04 4.9628610e-11 
6.2976000e+04 4.7657274e-11 
6.3104000e+04 4.7000858e-11 
6.3232000e+04 5.5098089e-11 
6.3360000e+04 6.1368265e-11 
6.3488000e+04 5.6699985e-11 
6.3616000e+04 5.1212430e-11 
6.3744000e+04 5.5352879e-11 
6.3872000e+04 6.9752419e-11 
6.4000000e+04 9.1187675e-11 
6.4128000e+04 7.4270319e-11 
6.4256000e+04 7.8833773e-11 
6.4384000e+04 1.1028313e-10 
6.4512000e+04 1.6595296e-10 
6.4640000e+04 2.4651417e-10 
6.4768000e+04 3.3136860e-10 
6.4896000e+04 3.4820716e-10 
6.5024000e+04 2.5463165e-10 
6.5152000e+04 1.5960651e-10 
6.5280000e+04 1.0417629e-10 
6.5408000e+04 8.0070568e-11 
6.5536000e+04 7.0933759e-11 
6.5664000e+04 6.5504456e-11 
6.5792000e+04 6.4268292e-11 
6.5920000e+04 6.0532301e-11 
6.6048000e+04 5.6937045e-11 
6.6176000e+04 5.7836406e-11 
6.6304000e+04 5.7645961e-11 
6.6432000e+04 5.6156513e-11 
6.6560000e+04 5.3971369e-11 
6.6688000e+04 5.3687204e-11 
6.6816000e+04 5.3513711e-11 
6.6944000e+04 5.3758106e-11 
6.7072000e+04 5.3614752e-11 
6.7200000e+04 5.4335012e-11 
6.7328000e+04 5.5678982e-11 
6.7456000e+04 5.5330882e-11 
6.7584000e+04 5.4592265e-11 
6.7712000e+04 5.5130647e-11 
6.7840000e+04 5.4295294e-11 
6.7968000e+04 5.3677302e-11 
6.8096000e+04 6.3021123e-11 
6.8224000e+04 7.2379776e-11 
6.8352000e+04 5.7871978e-11 
6.8480000e+04 5.7113609e-11 
6.8608000e+04 5.7026637e-11 
6.8736000e+04 5.8088423e-11 
6.8864000e+04 5.8037550e-11 
6.8992000e+04 5.9788022e-11 
6.9120000e+04 7.3439317e-11 
6.9248000e+04 8.9309213e-11 
6.9376000e+04 7.1824671e-11 
6.9504000e+04 5.9586440e-11 
6.9632000e+04 6.0662440e-11 
6.9760000e+04 6.2434752e-11 
6.9888000e+04 6.3002721e-11 
7.0016000e+04 6.3720799e-11 
7.0144000e+04 6.4625347e-11 
7.0272000e+04 6.4442680e-11 
7.0400000e+04 6.3844756e-11 
7.0528000e+04 6.1579256e-11 
7.0656000e+04 6.2110525e-11 
7.0784000e+04 6.2908852e-11 
7.0912000e+04 6.4195933e-11 
7.1040000e+04 6.5390339e-11 
7.1168000e+04 6.5763305e-11 
7.1296000e+04 6.6099196e-11 
7.1424000e+04 6.5081204e-11 
7.1552000e+04 6.7703960e-11 
7.1680000e+04 6.9812794e-11 
7.1808000e+04 6.7010709e-11 
7.1936000e+04 9.1096013e-11 
7.2064000e+04 9.3288405e-11 
7.2192000e+04 7.1772331e-11 
7.2320000e+04 7.3402236e-11 
7.2448000e+04 7.9433106e-11 
7.2576000e+04 8.5294230e-11 
7.2704000e+04 9.2854308e-11 
7.2832000e+04 1.0192859e-10 
7.2960000e+04 9.8238973e-11 
7.3088000e+04 8.4401028e-11 
7.3216000e+04 7.9950394e-11 
7.3344000e+04 7.7909790e-11 
7.3472000e+04 7.7441234e-11 
7.3600000e+04 7.6200199e-11 
7.3728000e+04 7.9982874e-11 
7.3856000e+04 8.9622372e-11 
7.3984000e+04 1.2110320e-10 
7.4112000e+04 1.2051189e-10 
7.4240000e+04 9.4526692e-11 
7.4368000e+04 8.3894725e-11 
7.4496000e+04 8.3289896e-11 
7.4624000e+04 8.4942831e-11 
7.4752000e+04 8.7082126e-11 
7.4880000e+04 8.7409927e-11 
7.5008000e+04 8.8853626e-11 
7.5136000e+04 8.7123822e-11 
7.5264000e+04 8.7938982e-11 
7.5392000e+04 9.0155911e-11 
7.5520000e+04 9.1278630e-11 
7.5648000e+04 9.3170478e-11 
7.5776000e+04 9.7062608e-11 
7.5904000e+04 9.0884612e-11 
7.6032000e+04 8.7204022e-11 
7.6160000e+04 8.7005091e-11 
7.6288000e+04 8.6774220e-11 
7.6416000e+04 9.2342710e-11 
7.6544000e+04 1.0004788e-10 
7.6672000e+04 1.0703663e-10 
7.6800000e+04 1.1309960e-10 
7.6928000e+04 1.1491813e-10 
7.7056000e+04 1.0655658e-10 
7.7184000e+04 9.8419488e-11 
7.7312000e+04 9.7293715e-11 
7.7440000e+04 9.5777213e-11 
7.7568000e+04 9.5222955e-11 
7.7696000e+04 9.6373215e-11 
7.7824000e+04 9.5531881e-11 
7.7952000e+04 9.9910226e-11 
7.8080000e+04 1.0201524e-10 
7.8208000e+04 1.0112577e-10 
7.8336000e+04 1.0523393e-10 
7.8464000e+04 1.0259575e-10 
7.8592000e+04 1.0345907e-10 
7.8720000e+04 1.0580579e-10 
7.8848000e+04 1.0840479e-10 
7.8976000e+04 1.1844685e-10 
7.9104000e+04 1.3047925e-10 
7.9232000e+04 1.0731953e-10 
7.9360000e+04 1.0639922e-10 
7.9488000e+04 1.1418864e-10 
7.9616000e+04 1.1742932e-10 
7.9744000e+04 1.1293456e-10 
7.9872000e+04 1.3146227e-10 
8.0000000e+04 1.6872947e-10 
8.0128000e+04 1.2459674e-10 
8.0256000e+04 1.1318532e-10 
8.0384000e+04 1.1961443e-10 
8.0512000e+04 1.3220830e-10 
8.0640000e+04 2.3186864e-10 
8.0768000e+04 6.1312633e-10 
8.0896000e+04 4.1928377e-10 
8.1024000e+04 1.6407777e-10 
8.1152000e+04 1.3143744e-10 
8.1280000e+04 1.2959547e-10 
8.1408000e+04 1.5879512e-10 
8.1536000e+04 1.6752003e-10 
8.1664000e+04 1.2720903e-10 
8.1792000e+04 1.2299775e-10 
8.1920000e+04 1.2527107e-10 
8.2048000e+04 1.2525017e-10 
8.2176000e+04 1.2598696e-10 
8.2304000e+04 1.2667466e-10 
8.2432000e+04 1.2796211e-10 
8.2560000e+04 1.2706386e-10 
8.2688000e+04 1.2783433e-10 
8.2816000e+04 1.2889730e-10 
8.2944000e+04 1.3036097e-10 
8.3072000e+04 1.3303597e-10 
8.3200000e+04 1.3361566e-10 
8.3328000e+04 1.3246113e-10 
8.3456000e+04 1.3241720e-10 
8.3584000e+04 1.3426213e-10 
8.3712000e+04 1.3444830e-10 
8.3840000e+04 1.3643681e-10 
8.3968000e+04 1.3964190e-10 
8.4096000e+04 1.4280148e-10 
8.4224000e+04 1.4387133e-10 
8.4352000e+04 1.4208737e-10 
8.4480000e+04 1.4698873e-10 
8.4608000e+04 1.4624178e-10 
8.4736000e+04 1.4696355e-10 
8.4864000e+04 1.4912407e-10 
8.4992000e+04 1.5157808e-10 
8.5120000e+04 1.5220514e-10 
8.5248000e+04 1.5382536e-10 
8.5376000e+04 1.5485159e-10 
8.5504000e+04 1.5656013e-10 
